,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
112,GDP,产量:发电量:累计同比,61.813513561371906,-11,0.6681351356137191,1,0.39727743091202394,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 3.558139534883721]",0.3378848703068658,0.3378848703068658,0.12088567661906274,0
113,GDP,产量:火电:累计同比,61.5219238109417,-11,0.665219238109417,1,0.35453975688540373,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",0.29901696531755173,0.29901696531755173,0.125505479422228,0
114,GDP,产量:水电:累计同比,19.707199174402433,-12,0.24707199174402447,-12,0.24707199174402433,"[38.25, 21.857142857142854, 8.5]","[21.857142857142854, 8.5, 7.6499999999999995]",-0.017073053268827715,0.017073053268827715,0.2636999055120348,1
115,GDP,宏观经济景气指数:一致指数,62.046850301981124,-12,0.7198232878215771,3,0.6204685030198113,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",0.521339341760472,0.521339341760472,0.1287271525006279,1
116,GDP,宏观经济景气指数:先行指数,38.94502639800605,-7,0.6212108813193917,8,0.4394502639800605,"[38.25, 21.857142857142854, 8.5]","[25.5, 38.25, 19.125]",-0.037230835228950425,0.037230835228950425,0.21404385815261953,1
117,GDP,宏观经济景气指数:滞后指数,68.1165639177834,1,0.6811656391778345,1,0.6811656391778339,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 21.857142857142854]",0.6616665785229412,0.6616665785229412,0.14441126627853382,1
118,GDP,进出口金额(经营地):累计值,68.9404341754989,-3,0.689404341754989,-3,0.6894043417549889,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5510471422411239,0.5510471422411239,0.20069846324378462,1
119,GDP,出口金额(经营地):累计值,70.210085810903,-4,0.7021008581090301,-4,0.70210085810903,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5160480713921379,0.5160480713921379,0.18735401400342508,1
120,GDP,进口金额(经营地):累计值,64.80748792440998,-3,0.6480748792441002,-3,0.6480748792440999,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5550744502598219,0.5550744502598219,0.22116793797842196,1
121,GDP,进出口金额(经营地):累计同比,51.05315463627825,-12,0.6631238720378849,1,0.5105315463627825,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.46629359340509374,0.46629359340509374,0.16532254828628754,1
122,GDP,出口金额(经营地):累计同比,43.605598754585685,-12,0.5816508962505477,1,0.4860559875458569,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 76.5]",0.4244942533515647,0.4244942533515647,0.2307404695203622,1
123,GDP,进口金额(经营地):累计同比,64.26298194834301,-12,0.69262981948343,1,0.4897407771107618,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.4609866336218608,0.4609866336218608,0.13917180813441565,0
124,GDP,进出口金额(目的地):累计值,68.93982812423734,-3,0.6893982812423737,-3,0.6893982812423733,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5510471773854659,0.5510471773854659,0.20069939144899243,1
125,GDP,出口金额(目的地):累计值,70.20962910687595,-4,0.7020962910687597,-4,0.7020962910687595,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5160519525285627,0.5160519525285627,0.18735462223323393,1
126,GDP,进口金额(目的地):累计值,64.80694081172051,-3,0.6480694081172054,-3,0.6480694081172051,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.555073077989948,0.555073077989948,0.22116927601109992,1
127,GDP,进出口金额(目的地):累计同比,51.05315463627825,-12,0.6631238720378849,1,0.5105315463627825,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.46629359340509374,0.46629359340509374,0.16532254828628754,1
128,GDP,出口金额(目的地):累计同比,43.61750147778313,-12,0.5816363411321996,1,0.4861750147778313,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 19.125, 76.5]",0.42450640147152063,0.42450640147152063,0.23074084093514663,1
129,GDP,进口金额(目的地):累计同比,64.29989144337998,-12,0.6929989144337998,1,0.4893723382218016,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.4608432832123256,0.4608432832123256,0.13915006534711208,0
130,GDP,进出口金额:外商投资企业:累计值,71.98468137124104,-3,0.7198468137124104,-3,0.7198468137124104,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5881355441605925,0.5881355441605925,0.1948786924719788,1
131,GDP,进出口金额:中外合作企业:累计值,76.12723360317331,-3,0.7612723360317333,-3,0.761272336031733,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.6414998088803027,0.6414998088803027,0.1643806471482857,1
132,GDP,进出口金额:中外合资企业:累计值,71.95943403642431,-3,0.7195943403642434,-3,0.7195943403642431,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5824049824973591,0.5824049824973591,0.18339182990191108,1
133,GDP,进出口金额:外商独资企业:累计值,70.68678558260423,-3,0.7068678558260426,-3,0.7068678558260423,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5904942750310289,0.5904942750310289,0.19455902498629157,1
134,GDP,出口金额:外商投资企业:累计值,73.74309983293239,-3,0.7374309983293242,-3,0.7374309983293239,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5574983337352982,0.5574983337352982,0.18451795167117072,1
135,GDP,出口金额:中外合作企业:累计值,74.34855592743035,-3,0.7434855592743044,-3,0.7434855592743036,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",0.62336499446238,0.62336499446238,0.15883567140595264,1
136,GDP,出口金额:中外合资企业:累计值,72.99842265106258,-4,0.7299842265106261,-4,0.7299842265106259,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5402305602976675,0.5402305602976675,0.1751264491126313,1
137,GDP,出口金额:外商独资企业:累计值,73.34569422969265,-3,0.733456942296926,-3,0.7334569422969265,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5732705083686016,0.5732705083686016,0.18209812174887474,1
138,GDP,进口金额:外商投资企业:累计值,68.30791530928624,-3,0.6830791530928633,-3,0.6830791530928625,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.6098871636957932,0.6098871636957932,0.20572648872185312,1
139,GDP,进口金额:中外合作企业:累计值,72.82944189411603,-3,0.7282944189411606,-3,0.7282944189411603,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.6247077914392279,0.6247077914392279,0.18014744904287178,1
140,GDP,进口金额:中外合资企业:累计值,69.01590125956581,-3,0.690159012595658,-3,0.690159012595658,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5655417184580056,0.5655417184580056,0.19487531071600983,1
141,GDP,进口金额:外商独资企业:累计值,66.7897650050086,-3,0.6678976500500862,-3,0.6678976500500861,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.5941964377415115,0.5941964377415115,0.20697264985069208,1
142,GDP,进出口金额:外商投资企业:累计同比,50.00070257067202,-12,0.6727074090126243,1,0.5000070257067202,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",0.44984796776797614,0.44984796776797614,0.14931806583940735,1
143,GDP,进出口金额:中外合作企业:累计同比,56.48077817751608,-12,0.5862337273614454,1,0.5648077817751608,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.5085816330806453,0.5085816330806453,0.18922564926913646,1
144,GDP,进出口金额:中外合资企业:累计同比,52.591707023962265,-12,0.647014878219311,1,0.5259170702396226,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.47647552835981655,0.47647552835981655,0.15235029565043545,1
145,GDP,进出口金额:外商独资企业:累计同比,48.38525935244159,-12,0.6802378223066787,1,0.48385259352441584,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",0.4343699292517804,0.4343699292517804,0.14846111054153335,1
146,GDP,出口金额:外商投资企业:累计同比,52.19952050131641,-12,0.6292003559119813,1,0.5219952050131641,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 6.954545454545454]",0.4629991752938794,0.4629991752938794,0.1932669462504676,1
147,GDP,出口金额:中外合作企业:累计同比,46.954223022018276,-12,0.5225508319823244,1,0.5195422302201828,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 17.0, 76.5]",0.43799995342574066,0.43799995342574066,0.21250083106860865,1
148,GDP,出口金额:中外合资企业:累计同比,53.11921921669311,-12,0.6059074494190273,1,0.5311921921669311,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 19.125]",0.4676320699134052,0.4676320699134052,0.22290203597169037,1
149,GDP,出口金额:外商独资企业:累计同比,51.38909239972723,-12,0.6388330413464463,1,0.5138909239972723,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 6.954545454545454]",0.4584707528410311,0.4584707528410311,0.18470967381090156,1
150,GDP,进口金额:外商投资企业:累计同比,64.367751042917,-12,0.69367751042917,1,0.459688354947041,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",0.4179529234500884,0.4179529234500884,0.13763006655881785,0
151,GDP,进口金额:中外合作企业:累计同比,53.56674914872198,-12,0.5976046344384123,1,0.5356674914872198,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 9.0]",0.5132337769675169,0.5132337769675169,0.15894788815229804,1
152,GDP,进口金额:中外合资企业:累计同比,49.77560011228164,-12,0.6638274483182078,1,0.49775600112281637,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 17.0]",0.46405098663987343,0.46405098663987343,0.13736370507562334,1
153,GDP,进口金额:外商独资企业:累计同比,64.66674087919029,-12,0.6966674087919028,1,0.43658252584054746,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 8.5]",0.39247422883273175,0.39247422883273175,0.13885558021774985,0
154,GDP,人民币:各项存款余额,38.213240508931776,12,0.38213240508931745,12,0.38213240508931773,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 76.5]",-0.24929884868221924,0.24929884868221924,0.3138631697578344,1
155,GDP,人民币:各项存款余额:境内存款:住户存款,46.25194484848323,0,0.5499030868655137,12,0.4625194484848323,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 4.78125]",-0.5499030868655134,0.5499030868655134,0.4248593897461792,1
156,GDP,人民币:各项存款余额:境内存款:住户存款:活期存款,54.32918885726152,11,0.5432918885726151,11,0.5432918885726152,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 21.857142857142854]",-0.13099741268949894,0.13099741268949894,0.2762159774675483,1
157,GDP,人民币:各项存款余额:境内存款:住户存款:定期及其他存款,56.29336867027019,3,0.6129336867027019,-12,0.31597613526477103,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",-0.5273089634583517,0.5273089634583517,0.38678687195951567,0
158,GDP,人民币:各项存款余额:境内存款:非金融企业存款,53.5172555681263,10,0.535172555681263,10,0.535172555681263,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 15.299999999999999]",-0.14226638937275318,0.14226638937275318,0.2918457858352421,1
159,GDP,人民币:各项存款余额:境内存款:非金融企业存款:活期存款,51.14930681747143,-12,0.53886963349676,10,0.5114930681747143,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",-0.08395389641568285,0.08395389641568285,0.291652419821597,1
160,GDP,人民币:各项存款余额:境内存款:非金融企业存款:定期及其他存款,33.33968518568921,-12,0.38339685185689165,-12,0.38339685185689215,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 21.857142857142854, 13.909090909090908]",-0.09508904829582207,0.09508904829582207,0.28375631516216104,1
161,GDP,人民币:各项存款余额:境内存款:广义政府存款:财政性存款,56.03128318275817,0,0.560312831827582,0,0.5603128318275817,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 15.299999999999999]",0.5603128318275817,0.5603128318275817,0.15532334994166358,1
162,GDP,人民币:各项存款余额:境内存款:广义政府存款:机关团体存款,59.62784294566631,1,0.5962784294566625,1,0.5962784294566631,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 25.5]",0.49634592160742697,0.49634592160742697,0.2546165960824217,1
163,GDP,人民币:各项贷款余额,63.9608480869765,-4,0.6793066551086766,12,0.639608480869765,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 8.5]",-0.45262516878959097,0.45262516878959097,0.2901261112275182,1
164,GDP,人民币:各项贷款余额:境内贷款:住户贷款,55.82951961246639,5,0.5582951961246637,5,0.5582951961246639,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 21.857142857142854]",0.3434779068002887,0.3434779068002887,0.270026369212091,1
165,GDP,人民币:各项贷款余额:境内贷款:住户贷款:短期贷款:消费贷款,8.72265498795325,-7,0.13722654987953248,-7,0.1372265498795325,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 15.299999999999999]",0.1065526776620465,0.1065526776620465,0.242209984813975,1
166,GDP,人民币:各项贷款余额:境内贷款:住户贷款:短期贷款:经营贷款,4.215089759308141,-6,0.16615410893929264,7,0.0921508975930814,"[38.25, 21.857142857142854, 8.5]","[51.0, 21.857142857142854, 9.5625]",-0.08345753470899711,0.08345753470899711,0.4018983713129777,1
167,GDP,人民币:各项贷款余额:境内贷款:住户贷款:中长期贷款:消费贷款,53.89946374989305,5,0.5389946374989302,5,0.5389946374989305,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 21.857142857142854]",0.3028903373094159,0.3028903373094159,0.26410621332711814,1
168,GDP,人民币:各项贷款余额:境内贷款:住户贷款:中长期贷款:经营贷款,44.209613763111065,1,0.4920961376311111,1,0.49209613763111065,"[38.25, 21.857142857142854, 8.5]","[51.0, 19.125, 13.909090909090908]",0.42223864444995735,0.42223864444995735,0.23496931257444945,1
169,GDP,人民币:各项贷款余额:境内贷款:非金融企业及机关团体贷款,69.53741784973997,-3,0.7453741784973997,12,0.4838936104780118,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 9.0]",-0.6423104918840432,0.6423104918840432,0.37596428051487585,0
170,GDP,人民币:各项贷款余额:境内贷款:非金融企业及机关团体贷款:短期贷款,24.162006706042277,-12,0.29162006706042254,-12,0.29162006706042276,"[38.25, 21.857142857142854, 8.5]","[51.0, 25.5, 19.125]",-0.12073591729130376,0.12073591729130376,0.41720252710361244,1
171,GDP,人民币:各项贷款余额:境内贷款:非金融企业及机关团体贷款:中长期贷款,45.160037131036326,9,0.5016003713103626,9,0.5016003713103633,"[38.25, 21.857142857142854, 8.5]","[51.0, 30.599999999999998, 15.299999999999999]",0.06305662480597433,0.06305662480597433,0.23993562406257793,1
172,GDP,人民币:各项贷款余额:境内贷款:非金融企业及机关团体贷款:票据融资,40.86741683691936,1,0.5935789447255855,-12,0.4086741683691936,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 21.857142857142854]",-0.5837611098310782,0.5837611098310782,0.45338584347127064,1
173,GDP,交通固定资产投资:累计值,39.34495917391896,8,0.44344959173918963,8,0.4434495917391896,"[38.25, 21.857142857142854, 8.5]","[76.5, 38.25, 13.909090909090908]",0.04996021280495306,0.04996021280495306,0.3090940445098421,1
174,GDP,交通固定资产投资:其他建设:累计值,11.215968633688647,-12,0.17574192413329381,1,0.16215968633688646,"[38.25, 21.857142857142854, 8.5]","[25.5, 17.0, 7.6499999999999995]",0.07245685455300684,0.07245685455300684,0.24856283364405077,1
175,GDP,交通固定资产投资:公路建设:累计值,44.212606550193755,9,0.44212606550193717,9,0.44212606550193756,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 17.0]",0.037189420150048995,0.037189420150048995,0.3110475827942602,1
176,GDP,交通固定资产投资:内河建设:累计值,39.9864843267913,-3,0.45019118364791966,12,0.399864843267913,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 15.299999999999999]",-0.3602662652842282,0.3602662652842282,0.3056051815930646,1
177,GDP,交通固定资产投资:沿海建设:累计值,35.95481978778455,-6,0.4095481978778455,-6,0.4095481978778455,"[38.25, 21.857142857142854, 8.5]","[51.0, 17.0, 8.5]",0.18429165771164274,0.18429165771164274,0.2772455514946963,1
178,GDP,宏观经济景气指数:滞后指数.1,68.1165204201257,1,0.6811652042012574,1,0.6811652042012569,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 21.857142857142854]",0.661666719285013,0.661666719285013,0.14441279177976865,1
179,GDP,PMI,55.90986198142615,-7,0.6420586727200422,5,0.5590986198142615,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 9.0]",0.10678689133144233,0.10678689133144233,0.15852017650857717,1
180,GDP,PMI:生产,53.389560567946795,-7,0.6635641737115447,5,0.5338956056794679,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.039418382894614516,0.039418382894614516,0.16671964946793524,1
181,GDP,PMI:新订单,54.16634445677552,-7,0.625147994513911,5,0.5416634445677552,"[38.25, 21.857142857142854, 8.5]","[38.25, 9.0, 10.928571428571427]",0.051091977764217276,0.051091977764217276,0.16264316766494274,1
182,GDP,PMI:新出口订单,53.373812681900056,-7,0.6291696216411721,4,0.5337381268190006,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.18184087686592287,0.18184087686592287,0.16266468417756177,1
183,GDP,PMI:在手订单,59.0019024704182,-9,0.6086879146911984,4,0.590019024704182,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 9.0]",0.20073115987301354,0.20073115987301354,0.15681434194621519,1
184,GDP,PMI:产成品库存,45.543227961215635,-4,0.45543227961215643,-4,0.4554322796121564,"[38.25, 21.857142857142854, 8.5]","[38.25, 25.5, 11.769230769230768]",0.3647234565363045,0.3647234565363045,0.161054423503275,1
185,GDP,PMI:采购量,52.43248570202489,-7,0.6327216845764403,5,0.5243248570202489,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 9.0]",0.04451874874844701,0.04451874874844701,0.16919157575328458,1
186,GDP,PMI:进口,60.88765916345936,-7,0.62703999396231,4,0.6088765916345936,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.184574998855672,0.184574998855672,0.16642014012165565,1
187,GDP,PMI:主要原材料购进价格,64.59389767310243,3,0.6459389767310241,3,0.6459389767310243,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.2]",0.3543256108830012,0.3543256108830012,0.17011419783321485,1
188,GDP,PMI:原材料库存,47.073115487355594,-10,0.5863648246771969,4,0.47073115487355593,"[38.25, 21.857142857142854, 8.5]","[38.25, 10.928571428571427, 5.1]",0.19851592288577274,0.19851592288577274,0.1599149605947868,1
189,GDP,PMI:从业人员,63.109593539647,-9,0.6681057631978684,4,0.63109593539647,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 76.5]",0.27120536755906804,0.27120536755906804,0.13945742942073502,1
190,GDP,PMI:供货商配送时间,36.729694156426504,1,0.41908232291754083,12,0.367296941564265,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 25.5]",-0.35854441332598813,0.35854441332598813,0.2630293663185834,1
191,GDP,非制造业PMI:商务活动,63.733290271537946,5,0.6373329027153792,5,0.6373329027153795,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 5.1]",0.11502456074686337,0.11502456074686337,0.15897791305711936,1
192,GDP,非制造业PMI:新订单,55.68609733347375,-7,0.5814997957139242,7,0.5568609733347375,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 76.5]",0.0600412323229152,0.0600412323229152,0.15322327920794832,1
193,GDP,非制造业PMI:新出口订单,52.4914894286095,-10,0.5702118229052594,4,0.524914894286095,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 8.052631578947368]",0.2422664920438511,0.2422664920438511,0.1603942603364622,1
194,GDP,非制造业PMI:业务活动预期,55.93606396007335,4,0.6093606396007331,4,0.6093606396007335,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 21.857142857142854, 8.5]",0.28629037420174047,0.28629037420174047,0.14931291439320823,1
195,GDP,非制造业PMI:投入品价格,77.04478199159034,3,0.7704478199159032,3,0.7704478199159034,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.2]",0.5436776522234976,0.5436776522234976,0.16929300839611505,1
196,GDP,非制造业PMI:销售价格,66.12131532936277,3,0.6612131532936278,3,0.6612131532936277,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 21.857142857142854]",0.32465392931851433,0.32465392931851433,0.1510849929703451,1
197,GDP,非制造业PMI:从业人员,60.09966380883025,3,0.6009966380883026,3,0.6009966380883025,"[38.25, 21.857142857142854, 8.5]","[38.25, 76.5, 21.857142857142854]",0.38321767055609535,0.38321767055609535,0.11456397461380925,1
198,GDP,非制造业PMI:在手订单,39.87129540643652,-8,0.4856083803267679,6,0.39871295406436524,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 5.4642857142857135]",-0.006049325437648957,0.006049325437648957,0.18348621094623443,1
199,GDP,非制造业PMI:存货,45.46745499556863,1,0.4546745499556861,1,0.4546745499556863,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 4.25]",0.3386675537021089,0.3386675537021089,0.17040417327537946,1
200,GDP,非制造业PMI:供应商配送时间,36.89764014548392,0,0.43296305077007285,12,0.4189764014548392,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 2.7321428571428568, 5.275862068965518]",-0.43296305077007285,0.43296305077007285,0.19211350432792,1
201,GDP,财新中国PMI,50.67978222196937,-8,0.6992087119571057,4,0.5067978222196937,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 9.0]",0.1674112083809035,0.1674112083809035,0.17546538506866793,1
202,GDP,OECD综合领先指标,71.0331509206861,-11,0.7179231982050919,4,0.710331509206861,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.4567614856943981,0.4567614856943981,0.12091439432880599,1
203,GDP,OECD综合领先指标:G7,71.13944459222611,3,0.7113944459222612,3,0.7113944459222611,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 11.769230769230768]",0.4970718405828277,0.4970718405828277,0.11994299729762509,1
204,GDP,OECD综合领先指标:五个主要亚洲国家,69.12703077822675,-8,0.7641753119307424,6,0.6912703077822675,"[38.25, 21.857142857142854, 8.5]","[38.25, 11.769230769230768, 9.0]",0.1386421566093247,0.1386421566093247,0.1810719557629967,1
205,GDP,OECD综合领先指标:欧元区,70.09702374261443,4,0.700970237426144,4,0.7009702374261443,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.44942363354845427,0.44942363354845427,0.12953862829242874,1
206,GDP,OECD综合领先指标:四个主要欧洲国家,68.0120323445811,-10,0.7250170426071096,5,0.680120323445811,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.3605007667347758,0.3605007667347758,0.13706727951284936,1
207,GDP,OECD综合领先指标:美国,73.25536494331851,3,0.7325536494331856,3,0.7325536494331851,"[38.25, 21.857142857142854, 8.5]","[38.25, 15.299999999999999, 11.769230769230768]",0.5553452612974323,0.5553452612974323,0.1157363332140216,1
208,GDP,OECD综合领先指标:中国,70.48073641879238,-8,0.7733883731657436,6,0.7048073641879238,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 11.769230769230768]",0.07668016781286709,0.07668016781286709,0.21941278429725963,1
209,GDP,OECD综合领先指标:幅度调节型,71.37685290710355,-11,0.7222426866699763,4,0.7137685290710355,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.47166113012238975,0.47166113012238975,0.11908306803324724,1
210,GDP,OECD综合领先指标:幅度调节型:G7,71.2608275381449,3,0.7126082753814489,3,0.7126082753814489,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 11.769230769230768]",0.5144317206792995,0.5144317206792995,0.11869264645262984,1
211,GDP,OECD综合领先指标:幅度调节型:五个主要亚洲国家,67.03740683815847,-8,0.7760223844055198,6,0.6703740683815848,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 11.769230769230768]",0.142750033761798,0.142750033761798,0.17304151216490116,1
212,GDP,OECD综合领先指标:幅度调节型:欧元区,69.95683221857873,4,0.6995683221857868,4,0.6995683221857872,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 11.769230769230768]",0.4678381701843959,0.4678381701843959,0.12754314289975346,1
213,GDP,OECD综合领先指标:幅度调节型:四个主要欧洲国家,67.47677774802746,-10,0.7273664278464615,4,0.6747677774802746,"[38.25, 21.857142857142854, 8.5]","[38.25, 17.0, 10.928571428571427]",0.38081248623417485,0.38081248623417485,0.1336691715782751,1
214,GDP,OECD综合领先指标:幅度调节型:美国,72.78755447900602,3,0.72787554479006,3,0.7278755447900602,"[38.25, 21.857142857142854, 8.5]","[38.25, 15.299999999999999, 10.928571428571427]",0.5617554735153207,0.5617554735153207,0.12590545693668637,1
215,GDP,OECD综合领先指标:幅度调节型:中国,67.08582872240626,-8,0.7771897297426545,6,0.6708582872240626,"[38.25, 21.857142857142854, 8.5]","[38.25, 21.857142857142854, 11.769230769230768]",0.113300471793807,0.113300471793807,0.1937081858755344,1
216,GDP,平均汇率:美元兑人民币,57.08168941339387,11,0.5708168941339384,11,0.5708168941339387,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 76.5]",-0.2727044633038563,0.2727044633038563,0.23798966684497624,1
217,GDP,平均汇率:欧元兑人民币,51.35871768432893,3,0.5635871768432892,3,0.5635871768432893,"[38.25, 21.857142857142854, 8.5]","[19.125, 38.25, 25.5]",0.45384521981599846,0.45384521981599846,0.16678640446102946,1
218,GDP,平均汇率:港元兑人民币,55.212955073722604,11,0.5521295507372261,11,0.552129550737226,"[38.25, 21.857142857142854, 8.5]","[38.25, 19.125, 76.5]",-0.29543135703879536,0.29543135703879536,0.21939241329569847,1
219,GDP,平均汇率:100日元兑人民币,15.96150422528006,12,0.20961504225280067,12,0.2096150422528006,"[38.25, 21.857142857142854, 8.5]","[76.5, 30.599999999999998, 11.769230769230768]",-0.05052229445607817,0.05052229445607817,0.33186493376047643,1
220,GDP,消费者信心指数(月),33.471579382093275,1,0.3847157938209329,1,0.38471579382093274,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 15.299999999999999, 11.769230769230768]",0.35420800106720224,0.35420800106720224,0.19099931772791257,1
221,GDP,消费者满意指数(月),18.78041417453684,-11,0.32295948597515667,3,0.2378041417453684,"[38.25, 21.857142857142854, 8.5]","[30.599999999999998, 51.0, 15.299999999999999]",0.19650522935877165,0.19650522935877165,0.22101768565340782,1
222,GDP,消费者预期指数(月),44.76418842542268,1,0.44764188425422685,1,0.4476418842542268,"[38.25, 21.857142857142854, 8.5]","[38.25, 15.299999999999999, 76.5]",0.4136040610814544,0.4136040610814544,0.20822685546469505,1
223,GDP,金融机构:各项贷款余额:同比,63.301484656134164,-3,0.6830148465613416,-12,0.3842362687374414,"[38.25, 21.857142857142854, 8.5]","[38.25, 8.5, 9.5625]",-0.5839927947067701,0.5839927947067701,0.3332082143488574,0
224,GDP,金融机构:外汇贷款余额:同比,42.13258203469899,-12,0.6255283936505835,1,0.47132582034698994,"[38.25, 21.857142857142854, 8.5]","[21.857142857142854, 30.599999999999998, 13.909090909090908]",0.4431267305628178,0.4431267305628178,0.12348243555823668,1
