,指标1,指标2,相关性得分,最优TS位移位数,最优TS,最优皮尔逊位移位数,最优位移皮尔逊相关系数,指标1 显著频率top3,指标2 显著频率top3,未位移皮尔逊相关系数,TS,kl,相关类型(1:正相关_person为基准 ;0:负相关_TS为基准)
129,GDP,进口金额(目的地):累计同比,50.25646993,-12,0.616793183,1,0.502564699,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.44802877,0.44802877,0.152061578,1
123,GDP,进口金额(经营地):累计同比,50.29829438,-12,0.616260724,1,0.502982944,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.448342595,0.448342595,0.152084317,1
113,GDP,产量:火电:累计同比,46.26008933,-12,0.615481789,9,0.462600893,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 8.5]",0.27939535,0.27939535,0.143497908,1
447,GDP,PPI:生产资料:加工工业:当月同比,61.52335836,1,0.615233584,1,0.615233584,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 25.5]",0.572354599,0.572354599,0.185746253,1
195,GDP,非制造业PMI:投入品价格,61.51585018,3,0.615158502,3,0.615158502,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 21.857142857142854]",0.431945688,0.431945688,0.022185339,1
46,GDP,进口金额:累计同比,50.415389,-12,0.615136857,1,0.50415389,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.449952726,0.449952726,0.152133236,1
17,GDP,公共财政收入:累计同比,58.75416844,-12,0.612531047,1,0.587541684,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.489745811,0.489745811,0.135619754,1
112,GDP,产量:发电量:累计同比,44.56614427,-12,0.612191551,8,0.445661443,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 3.558139534883721]",0.309009994,0.309009994,0.133984828,1
451,GDP,PPI:生活资料:耐用消费品类:当月同比,61.21718738,-1,0.612171874,-1,0.612171874,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.605693666,0.605693666,0.101583479,1
556,GDP,SHIBOR:1个月,61.14196711,1,0.611419671,1,0.611419671,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 7.285714285714285]",0.579005232,0.579005232,0.04003349,1
116,GDP,宏观经济景气指数:先行指数,45.53840098,-8,0.6112325,10,0.45538401,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 76.5]",-0.072042026,0.072042026,0.026635317,1
452,GDP,PPIRM:黑色金属材料类:当月同比,61.08241049,1,0.610824105,1,0.610824105,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 25.5]",0.584709421,0.584709421,0.181850529,1
179,GDP,PMI,54.33446661,-7,0.607038828,6,0.543344666,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 9.0]",0.078682871,0.078682871,0.02637829,1
185,GDP,PMI:采购量,51.54216183,-7,0.605682378,7,0.515421618,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.020781945,0.020781945,0.028260441,1
427,GDP,RPI:书报杂志及电子出版物:当月同比,50.12959787,5,0.605286049,-12,0.501295979,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 15.299999999999999]",-0.393156136,0.393156136,0.441725376,1
40,GDP,进出口金额:当月同比,54.41000318,-12,0.603871013,1,0.544100032,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.418290292,0.418290292,0.175016603,1
294,GDP,货币当局:对政府债权,37.17254166,11,0.603497219,-10,0.421725417,"[38.25, 76.5, 21.857142857142854]","[51.0, 4.5, 7.6499999999999995]",0.162687193,0.162687193,0.055642945,1
143,GDP,进出口金额:中外合作企业:累计同比,60.3494852,1,0.603494852,1,0.603494852,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.52587599,0.52587599,0.200799388,1
230,GDP,M1:同比:翘尾因素,55.31129788,-12,0.603112979,12,0.366383877,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.081700682,0.081700682,0.255162875,0
188,GDP,PMI:原材料库存,49.59046618,-10,0.602633342,5,0.495904662,"[38.25, 76.5, 21.857142857142854]","[38.25, 10.928571428571427, 5.1]",0.191001402,0.191001402,0.025335704,1
181,GDP,PMI:新订单,52.77905773,-7,0.602075808,6,0.527790577,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 9.0]",0.024905084,0.024905084,0.028369757,1
499,GDP,农业生产资料价格指数:半机械化农具:环比,60.01424585,1,0.600142458,1,0.600142458,"[38.25, 76.5, 21.857142857142854]","[38.25, 11.769230769230768, 17.0]",0.522596375,0.522596375,0.133853311,1
22,GDP,税收收入:进口环节增值税和消费税:累计同比,45.68171067,-12,0.599403019,1,0.456817107,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.377566891,0.377566891,0.246847866,1
616,GDP,零售额:家用电器和音像器材类:当月同比,54.91684015,-11,0.599168401,8,0.332982567,"[38.25, 76.5, 21.857142857142854]","[38.25, 9.5625, 19.125]",0.062769072,0.062769072,0.169194139,0
87,GDP,商品房销售额:办公楼:累计同比,59.87536814,12,0.598753681,12,0.598753681,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",-0.258934997,0.258934997,0.671833248,1
446,GDP,PPI:生产资料:原材料工业:当月同比,59.73296673,1,0.597329667,1,0.597329667,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.537467194,0.537467194,0.254636773,1
681,GDP,产量:汽车:当月同比,54.65761883,-6,0.596576188,12,0.153427183,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",-0.226809728,0.226809728,0.322417985,0
461,GDP,CGPI:煤油电:当月同比,59.61805457,1,0.596180546,1,0.596180546,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 25.5]",0.564789669,0.564789669,0.31587307,1
445,GDP,RPI:建筑材料及五金电料:累计同比,59.29426977,-3,0.592942698,-3,0.592942698,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.516544164,0.516544164,0.341400412,1
521,GDP,CPI:居住:环比,58.99340246,4,0.589934025,4,0.589934025,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 10.2]",0.218232492,0.218232492,0.133253323,1
455,GDP,PPIRM:木材及纸浆类:当月同比,58.9559054,1,0.589559054,1,0.589559054,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.552143994,0.552143994,0.143619066,1
6,GDP,税收收入:当月同比,36.61986775,-9,0.588747729,4,0.416198677,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 19.125, 7.6499999999999995]",0.205049104,0.205049104,0.201631836,1
623,GDP,零售额:建筑及装潢材料类:当月同比,58.64500043,9,0.586450004,9,0.586450004,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 4.935483870967742]",-0.251926117,0.251926117,0.250122338,1
88,GDP,商品房销售额:商业营业用房:累计同比,53.48546679,12,0.584854668,12,0.584854668,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",-0.204807097,0.204807097,0.484271258,1
378,GDP,PPI:全部工业品:累计同比.1,58.36909725,1,0.583690972,1,0.583690972,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.559617661,0.559617661,0.021822074,1
371,GDP,PPI:全部工业品:累计同比,58.36887429,1,0.583688743,1,0.583688743,"[38.25, 76.5, 21.857142857142854]","[38.25, 153.0, 17.0]",0.559601934,0.559601934,0.2876858,1
61,GDP,进口金额:高新技术产品:累计同比,36.57942208,-12,0.580428424,1,0.415794221,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 76.5, 19.125]",0.341338823,0.341338823,0.139709181,1
443,GDP,RPI:书报杂志及电子出版物:累计同比,47.6115294,1,0.578164205,-12,0.476115294,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",-0.486972007,0.486972007,1.692388761,1
414,GDP,RPI:食品:当月同比,52.79465733,2,0.577946573,2,0.577946573,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.052631578947368]",0.504519469,0.504519469,0.318617662,1
621,GDP,零售额:石油及制品类:当月同比,57.76786832,1,0.577678683,1,0.577678683,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.541071878,0.541071878,0.331985884,1
622,GDP,零售额:石油及制品类:当月同比.1,57.76786832,1,0.577678683,1,0.577678683,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.541071878,0.541071878,0.331985884,1
121,GDP,进出口金额(经营地):累计同比,54.99965767,-12,0.576504377,1,0.549996577,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.466802706,0.466802706,0.180667747,1
127,GDP,进出口金额(目的地):累计同比,54.99965767,-12,0.576504377,1,0.549996577,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.466802706,0.466802706,0.180667747,1
387,GDP,PPIRM:累计同比.1,57.59790866,1,0.575979087,1,0.575979087,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.553393056,0.553393056,0.02069898,1
385,GDP,PPIRM:累计同比,57.59790866,1,0.575979087,1,0.575979087,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.553393056,0.553393056,0.26061607,1
662,GDP,产量:硫酸:当月同比,47.41263308,-8,0.574126331,12,0.312184179,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 21.857142857142854]",-0.16067543,0.16067543,0.208609797,0
485,GDP,农业生产资料价格指数:农用手工具:累计同比,57.39138576,-7,0.573913858,-7,0.573913858,"[38.25, 76.5, 21.857142857142854]","[38.25, 10.2, 12.75]",0.181570064,0.181570064,0.189077266,1
648,GDP,工业增加值:外商及港澳台投资企业:当月同比,53.23538468,-11,0.572867799,6,0.532353847,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 10.928571428571427]",0.266726412,0.266726412,0.292575215,1
149,GDP,出口金额:外商独资企业:累计同比,53.95853822,-12,0.572431705,1,0.539585382,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 6.954545454545454]",0.430997785,0.430997785,0.226407554,1
148,GDP,出口金额:中外合资企业:累计同比,57.13376643,1,0.571337664,1,0.571337664,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 6.954545454545454]",0.46193774,0.46193774,0.32627251,1
257,GDP,原油现货价:布伦特DTD:月均,57.09862259,1,0.570986226,1,0.570986226,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",0.565517637,0.565517637,0.04165178,1
44,GDP,进出口金额:累计同比,55.11006426,-12,0.569274573,1,0.551100643,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.46850505,0.46850505,0.182586306,1
665,GDP,产量:乙烯:当月同比,47.46044337,-9,0.567824574,12,0.474604434,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 8.5]",-0.057703341,0.057703341,0.266961365,1
430,GDP,RPI:食品:累计同比,51.74473444,-1,0.567447344,-1,0.567447344,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.5]",0.546970081,0.546970081,0.39342035,1
249,GDP,成交量:上海:期货合计:当月同比,46.72324596,1,0.56723246,-12,0.309940234,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",-0.511315946,0.511315946,0.510355977,0
193,GDP,非制造业PMI:新出口订单,56.68905132,5,0.566890513,5,0.566890513,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 8.052631578947368]",0.259040805,0.259040805,0.0245732,1
147,GDP,出口金额:中外合作企业:累计同比,56.66970329,1,0.566697033,1,0.566697033,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.454989776,0.454989776,0.256408005,1
152,GDP,进口金额:中外合资企业:累计同比,52.38614008,-12,0.566214093,1,0.523861401,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 9.0]",0.458303904,0.458303904,0.152152429,1
673,GDP,产量:十种有色金属:当月同比,46.53122449,-10,0.565312245,12,0.342135712,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 17.0, 21.857142857142854]",0.082860537,0.082860537,0.191501882,0
189,GDP,PMI:从业人员,54.54899789,-10,0.564346993,5,0.545489979,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 9.0]",0.205644024,0.205644024,0.025234441,1
191,GDP,非制造业PMI:商务活动,56.41195087,7,0.564119509,7,0.564119509,"[38.25, 76.5, 21.857142857142854]","[38.25, 8.052631578947368, 5.1]",0.119502671,0.119502671,0.025893865,1
4,GDP,公共财政收入:当月同比,39.25768633,-9,0.56404316,4,0.392576863,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 3.25531914893617]",0.206955586,0.206955586,0.175172091,1
183,GDP,PMI:在手订单,52.36715577,-9,0.563002143,5,0.523671558,"[38.25, 76.5, 21.857142857142854]","[38.25, 15.299999999999999, 9.0]",0.142964144,0.142964144,0.026014278,1
428,GDP,RPI:燃料:当月同比,56.29034822,1,0.562903482,1,0.562903482,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.550376261,0.550376261,0.314972044,1
381,GDP,PPI:生产资料:累计同比.1,56.26203311,1,0.562620331,1,0.562620331,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.538984746,0.538984746,0.021317453,1
374,GDP,PPI:生产资料:累计同比,56.26203311,1,0.562620331,1,0.562620331,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.538984746,0.538984746,0.302440967,1
258,GDP,价格:OPEC一揽子石油,56.26079841,1,0.562607984,1,0.562607984,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",0.554294874,0.554294874,0.044590124,1
151,GDP,进口金额:中外合作企业:累计同比,56.24051824,1,0.562405182,1,0.562405182,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.534059944,0.534059944,0.156935221,1
144,GDP,进出口金额:中外合资企业:累计同比,56.00569667,1,0.560056967,1,0.560056967,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 6.954545454545454]",0.470288828,0.470288828,0.171665421,1
675,GDP,产量:氧化铝:当月同比,43.03150701,-10,0.559858839,12,0.43031507,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 21.857142857142854]",0.104909681,0.104909681,0.254356881,1
187,GDP,PMI:主要原材料购进价格,55.89781433,4,0.558978143,4,0.558978143,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 21.857142857142854]",0.284992761,0.284992761,0.03125084,1
457,GDP,PPIRM:农副产品类:当月同比,55.85163984,2,0.558516398,2,0.558516398,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 9.5625]",0.482364577,0.482364577,0.226975602,1
192,GDP,非制造业PMI:新订单,55.75302451,8,0.557530245,8,0.557530245,"[38.25, 76.5, 21.857142857142854]","[38.25, 8.5, 5.1]",0.087556143,0.087556143,0.026221336,1
92,GDP,商品房销售面积:商业营业用房:累计同比,44.88142272,-8,0.556802789,11,0.498814227,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",-0.196337715,0.196337715,0.45450598,1
407,GDP,CPI:食品烟酒:水产品:累计同比,55.6561919,-3,0.556561919,-3,0.556561919,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 17.0]",0.471650269,0.471650269,0.40539999,1
488,GDP,农业生产资料价格指数:半机械化农具:累计同比,55.62159229,-7,0.556215923,-7,0.556215923,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 9.0]",0.182011748,0.182011748,0.502622582,1
489,GDP,农业生产资料价格指数:半机械化农具:累计同比.1,55.62159229,-7,0.556215923,-7,0.556215923,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 9.0]",0.182011748,0.182011748,0.502622582,1
146,GDP,出口金额:外商投资企业:累计同比,55.32947381,-12,0.556014745,1,0.553294738,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 6.954545454545454]",0.444071082,0.444071082,0.228526915,1
672,GDP,产量:粗钢:当月同比,36.13680767,-8,0.55491583,12,0.361368077,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 7.6499999999999995]",-0.044615346,0.044615346,0.224184708,1
394,GDP,CPI:食品烟酒:水产品:当月同比,55.44689013,-1,0.554468901,-1,0.554468901,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 9.5625]",0.533140477,0.533140477,0.249919599,1
544,GDP,对CPI拉动:食品,50.42843904,2,0.55428439,2,0.55428439,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.052631578947368]",0.479577112,0.479577112,0.320004658,1
565,GDP,中债国债到期收益率:10年,55.32294807,3,0.553229481,3,0.553229481,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 11.769230769230768]",0.472484813,0.472484813,0.021663432,1
652,GDP,产量:发电量:当月同比,42.05403375,-9,0.551453442,5,0.420540338,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",0.192420941,0.192420941,0.211410772,1
528,GDP,CPI:食品:当月同比.1,50.05118327,2,0.550511833,2,0.550511833,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.052631578947368]",0.472843701,0.472843701,0.022396872,1
459,GDP,CGPI:农产品:当月同比,45.29323536,-12,0.549895977,6,0.502932354,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 9.5625]",0.312398318,0.312398318,0.263663459,1
128,GDP,出口金额(目的地):累计同比,54.94608216,1,0.549460822,1,0.549460822,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 6.954545454545454]",0.439092112,0.439092112,0.244890066,1
122,GDP,出口金额(经营地):累计同比,54.93766548,1,0.549376655,1,0.549376655,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 6.954545454545454]",0.439081012,0.439081012,0.244884898,1
45,GDP,出口金额:累计同比,54.91324232,1,0.549132423,1,0.549132423,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 6.954545454545454]",0.439898498,0.439898498,0.263137416,1
651,GDP,产量:焦炭:当月同比,49.82357757,-8,0.548235776,12,0.326685488,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 17.0]",0.056224712,0.056224712,0.201471719,0
523,GDP,CPI:食品:当月同比,49.78952268,2,0.547895227,2,0.547895227,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.052631578947368]",0.474652926,0.474652926,0.307145769,1
535,GDP,CPI:非食品:环比,49.62405661,3,0.546240566,3,0.546240566,"[38.25, 76.5, 21.857142857142854]","[17.0, 76.5, 30.599999999999998]",0.269664613,0.269664613,0.14447523,1
537,GDP,CPI:非食品:环比.1,49.61029764,3,0.546102976,3,0.546102976,"[38.25, 76.5, 21.857142857142854]","[17.0, 76.5, 30.599999999999998]",0.269539461,0.269539461,0.026053404,1
7,GDP,出口数量指数(HS2):总指数,41.6634109,-11,0.544741174,12,0.416634109,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.106535188,0.106535188,0.030563623,1
53,GDP,出口数量指数(HS2):总指数.1,41.6634109,-11,0.544741174,12,0.416634109,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.106535188,0.106535188,0.030563623,1
540,GDP,CPI:食品:累计同比.1,49.25996079,-1,0.542599608,-1,0.542599608,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.519426806,0.519426806,0.022045548,1
539,GDP,CPI:食品:累计同比,49.25996079,-1,0.542599608,-1,0.542599608,"[38.25, 76.5, 21.857142857142854]","[51.0, 30.599999999999998, 19.125]",0.519426806,0.519426806,0.378034038,1
55,GDP,进口数量指数(HS2):总指数,36.91355231,-10,0.542008657,9,0.369135523,"[38.25, 76.5, 21.857142857142854]","[38.25, 9.0, 17.0]",0.131030354,0.131030354,0.028621501,1
237,GDP,成交金额:上海:期货合计:累计同比,49.10502346,-6,0.541050235,12,0.174107541,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 8.5]",-0.304835652,0.304835652,0.516746964,0
449,GDP,PPI:生活资料:衣着类:当月同比,49.05617097,-2,0.54056171,-2,0.54056171,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 17.0, 11.769230769230768]",0.518574576,0.518574576,0.165483067,1
54,GDP,出口价值指数(HS2):总指数,45.93252703,-11,0.539111953,1,0.45932527,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 3.558139534883721]",0.287899546,0.287899546,0.026236399,1
676,GDP,产量:铝材:当月同比,53.8366655,4,0.538366655,4,0.538366655,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 8.5]",0.218022176,0.218022176,0.21064108,1
241,GDP,成交金额:上海:期货合计:当月同比,48.44921679,-3,0.534492168,12,0.043727721,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",-0.379111322,0.379111322,0.474012053,0
555,GDP,SHIBOR:2周,53.23280068,1,0.532328007,1,0.532328007,"[38.25, 76.5, 21.857142857142854]","[38.25, 12.75, 9.5625]",0.525498668,0.525498668,0.048692378,1
653,GDP,产量:火电:当月同比,33.42953431,-10,0.530439503,4,0.334295343,"[38.25, 76.5, 21.857142857142854]","[38.25, 21.857142857142854, 17.0]",0.149373581,0.149373581,0.262515454,1
223,GDP,金融机构:各项贷款余额:同比,47.8154595,-2,0.528154595,-12,0.150419249,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 8.5]",-0.465253706,0.465253706,0.083236215,0
405,GDP,CPI:食品烟酒:畜肉类:累计同比,47.65594595,1,0.52655946,1,0.52655946,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 7.285714285714285]",0.487964544,0.487964544,0.304427208,1
551,GDP,CPI:当月同比-PPI:全部工业品:当月同比,47.51138277,-12,0.525113828,-12,0.525113828,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 17.0]",-0.36219072,0.36219072,0.454253837,1
487,GDP,农业生产资料价格指数:产品畜:累计同比,47.41028539,-1,0.524102854,-1,0.524102854,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 8.052631578947368]",0.505381553,0.505381553,0.29156996,1
646,GDP,工业增加值:国有及国有控股企业:当月同比,43.0005612,-10,0.523219621,4,0.430005612,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 10.928571428571427]",0.243763853,0.243763853,0.258982744,1
476,GDP,农业生产资料价格指数:产品畜:当月同比,46.9545725,3,0.519545725,3,0.519545725,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 9.5625]",0.385360269,0.385360269,0.252206506,1
392,GDP,CPI:食品烟酒:畜肉类:当月同比,46.9459322,3,0.519459322,3,0.519459322,"[38.25, 76.5, 21.857142857142854]","[51.0, 19.125, 9.5625]",0.367162904,0.367162904,0.246468866,1
561,GDP,银行间同业拆借加权利率:1天,46.8705069,0,0.518705069,0,0.518705069,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.518705069,0.518705069,0.045601377,1
569,GDP,中债国债到期收益率:1个月,51.82258345,1,0.518225835,1,0.518225835,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 7.285714285714285]",0.505646774,0.505646774,0.043044304,1
497,GDP,农业生产资料价格指数:饲料:环比,51.60523574,5,0.516052357,5,0.516052357,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 7.285714285714285]",0.308411976,0.308411976,0.166480774,1
21,GDP,税收收入:个人所得税:累计同比,42.65948809,-12,0.515946437,5,0.426594881,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.353072972,0.353072972,0.323263668,1
656,GDP,产量:煤油:当月同比,41.42569993,-4,0.514256999,12,0.146132455,"[38.25, 76.5, 21.857142857142854]","[25.5, 9.5625, 7.6499999999999995]",-0.365686947,0.365686947,0.370455814,0
441,GDP,RPI:金银珠宝:累计同比,38.70030241,-12,0.513289983,1,0.437003024,"[38.25, 76.5, 21.857142857142854]","[153.0, 51.0, 19.125]",0.355106371,0.355106371,0.297560237,1
469,GDP,CGPI:加工品:环比,51.23379505,5,0.51233795,5,0.51233795,"[38.25, 76.5, 21.857142857142854]","[38.25, 76.5, 17.0]",0.116056354,0.116056354,0.278341803,1
564,GDP,银行间同业拆借加权利率:14天,51.15483,1,0.5115483,1,0.5115483,"[38.25, 76.5, 21.857142857142854]","[38.25, 12.75, 21.857142857142854]",0.511213319,0.511213319,0.047685659,1
319,GDP,成交金额:郑州:期货合计:累计值,40.82840237,-12,0.508284024,12,0.110318908,"[38.25, 76.5, 21.857142857142854]","[76.5, 30.599999999999998, 15.299999999999999]",0.035982963,0.035982963,0.193062062,0
671,GDP,产量:钢材:当月同比,34.17396364,-7,0.50728769,12,0.341739636,"[38.25, 76.5, 21.857142857142854]","[38.25, 25.5, 17.0]",-0.103476063,0.103476063,0.260777972,1
504,GDP,农业生产资料价格指数:其他农业生产资料:环比,45.6682062,2,0.506682062,2,0.506682062,"[38.25, 76.5, 21.857142857142854]","[30.599999999999998, 21.857142857142854, 17.0]",0.442267117,0.442267117,0.08906645,1
475,GDP,农业生产资料价格指数:饲料:当月同比,50.60046215,-1,0.506004621,-1,0.506004621,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 9.0]",0.490276624,0.490276624,0.246738131,1
0,GDP,房地产开发投资完成额:住宅:累计同比,50.47074562,1,0.504707456,1,0.504707456,"[38.25, 76.5, 21.857142857142854]","[38.25, 19.125, 7.285714285714285]",0.432455014,0.432455014,0.218753297,1
641,GDP,零售额:石油及制品类:累计同比,50.425123,1,0.50425123,1,0.50425123,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.475274488,0.475274488,0.448848001,1
554,GDP,SHIBOR:1周,50.37150891,1,0.503715089,1,0.503715089,"[38.25, 76.5, 21.857142857142854]","[38.25, 12.75, 21.857142857142854]",0.495515203,0.495515203,0.047445266,1
670,GDP,产量:生铁:当月同比,40.31967105,-7,0.503196711,12,0.302821508,"[38.25, 76.5, 21.857142857142854]","[21.857142857142854, 38.25, 7.6499999999999995]",-0.094259237,0.094259237,0.242454277,0
424,GDP,RPI:化妆品:当月同比,45.29866148,-10,0.502986615,-10,0.502986615,"[38.25, 76.5, 21.857142857142854]","[76.5, 25.5, 15.299999999999999]",0.085461944,0.085461944,0.451037562,1
481,GDP,农业生产资料价格指数:农用机油:当月同比,45.15488067,1,0.501548807,1,0.501548807,"[38.25, 76.5, 21.857142857142854]","[76.5, 17.0, 38.25]",0.470791695,0.470791695,0.265750282,1
553,GDP,SHIBOR:隔夜,45.06720005,-1,0.500672001,-1,0.500672001,"[38.25, 76.5, 21.857142857142854]","[76.5, 38.25, 19.125]",0.495726745,0.495726745,0.04953902,1
444,GDP,RPI:燃料:累计同比,49.78185252,-1,0.497818525,-1,0.497818525,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 25.5]",0.486875402,0.486875402,0.30392145,1
377,GDP,PPI:全部工业品:环比.1,47.66658296,-10,0.494982272,3,0.47666583,"[38.25, 76.5, 21.857142857142854]","[38.25, 17.0, 10.2]",0.173517508,0.173517508,0.025924031,1
483,GDP,农业生产资料价格指数:农业生产服务:当月同比,44.46167689,-7,0.494616769,-7,0.494616769,"[38.25, 76.5, 21.857142857142854]","[19.125, 25.5, 11.769230769230768]",0.05928955,0.05928955,0.245021176,1
